,Winrate_Blue_Top,Games_Blue_Top,Winrate_Blue_Jungle,Games_Blue_Jungle,Winrate_Blue_Mid,Games_Blue_Mid,Winrate_Blue_Carry,Games_Blue_Carry,Winrate_Blue_Support,Games_Blue_Support,Winrate_Red_Top,Games_Red_Top,Winrate_Red_Jungle,Games_Red_Jungle,Winrate_Red_Mid,Games_Red_Mid,Winrate_Red_Carry,Games_Red_Carry,Winrate_Red_Support,Games_Red_Support,Outcome,blue_winrates_avg,red_winrates_avg,avg_win_dif,blue_games_avg,red_games_avg
2244,47.1,153.0,87.5,8.0,50.9,281.0,52.5,183.0,56.3,16.0,60.2,98.0,55.2,154.0,42.1,19.0,59.3,27.0,49.3,71.0,True,58.86,53.22,5.640000000000001,58.86,53.22
2245,52.8,72.0,53.3,30.0,50.6,433.0,80.0,15.0,51.6,62.0,58.6,128.0,,,75.0,4.0,52.2,23.0,60.0,25.0,True,57.66,61.45,-3.7900000000000063,57.66,61.45
2246,100.0,4.0,50.8,126.0,53.5,419.0,54.1,170.0,60.0,25.0,,,54.6,238.0,45.8,83.0,28.6,7.0,41.7,24.0,True,63.68,42.68,21.0,63.68,42.68
2247,61.1,203.0,53.0,791.0,57.7,355.0,54.9,102.0,75.0,4.0,55.1,158.0,0.0,1.0,54.1,37.0,0.0,3.0,0.0,4.0,True,60.34,21.84,38.5,60.34,21.84
2248,48.8,41.0,41.7,36.0,54.1,233.0,48.4,62.0,60.0,25.0,53.3,15.0,64.5,31.0,51.4,245.0,,,55.0,60.0,True,50.6,56.05,-5.449999999999996,50.6,56.05
2249,44.1,68.0,40.0,5.0,50.5,111.0,50.0,10.0,45.3,53.0,54.6,414.0,60.0,10.0,65.2,23.0,54.7,201.0,100.0,1.0,False,45.98,66.9,-20.92000000000001,45.98,66.9
2250,68.3,60.0,,,72.7,11.0,57.1,35.0,60.0,25.0,54.1,37.0,43.8,48.0,60.0,5.0,50.0,10.0,41.2,17.0,True,64.53,49.82,14.71,64.53,49.82
2251,54.7,369.0,,,44.4,9.0,46.4,28.0,53.2,139.0,53.8,119.0,58.6,266.0,57.2,145.0,49.5,202.0,60.0,25.0,False,49.68,55.82,-6.140000000000001,49.68,55.82
2252,0.0,1.0,55.6,36.0,0.0,1.0,50.2,233.0,59.8,246.0,59.3,246.0,100.0,2.0,42.9,7.0,66.7,6.0,60.0,25.0,False,33.12,65.78,-32.660000000000004,33.12,65.78
2253,46.2,26.0,62.5,24.0,33.3,6.0,,,0.0,3.0,55.9,102.0,,,50.0,18.0,66.7,9.0,49.3,71.0,False,35.5,55.48,-19.979999999999997,35.5,55.48
2254,50.0,2.0,35.0,20.0,56.3,176.0,75.0,4.0,100.0,1.0,46.4,28.0,47.1,34.0,,,56.6,83.0,60.0,25.0,True,63.26,52.52,10.739999999999995,63.26,52.52
2255,,,0.0,1.0,47.8,115.0,28.6,14.0,58.7,92.0,52.5,550.0,61.9,139.0,52.1,146.0,43.8,32.0,62.5,8.0,False,33.78,54.56,-20.78,33.78,54.56
2256,52.9,17.0,70.0,20.0,0.0,2.0,25.0,4.0,61.5,26.0,56.3,32.0,50.0,14.0,100.0,1.0,55.6,36.0,60.0,25.0,False,41.88,64.38,-22.499999999999993,41.88,64.38
2257,45.0,40.0,51.5,97.0,57.3,171.0,50.0,30.0,60.0,25.0,55.3,76.0,0.0,1.0,56.2,281.0,59.1,22.0,58.8,80.0,True,52.76,45.88,6.8799999999999955,52.76,45.88
2258,61.3,62.0,50.0,18.0,,,54.1,74.0,53.7,581.0,0.0,3.0,58.1,31.0,61.6,125.0,51.8,193.0,60.0,25.0,True,54.78,46.3,8.480000000000004,54.78,46.3
2259,56.8,169.0,44.4,18.0,58.8,238.0,56.1,285.0,,,76.9,26.0,0.0,5.0,52.3,149.0,50.0,12.0,60.0,25.0,True,54.02,47.84,6.18,54.02,47.84
2260,51.7,205.0,77.3,22.0,,,100.0,4.0,73.9,23.0,75.0,4.0,60.0,15.0,50.0,14.0,51.9,27.0,64.7,68.0,True,75.72,60.32,15.399999999999999,75.72,60.32
2261,,,52.5,550.0,42.9,42.0,62.5,40.0,60.0,25.0,63.9,36.0,50.0,2.0,52.0,25.0,53.3,45.0,50.0,2.0,False,54.48,53.84,0.6399999999999935,54.48,53.84
2262,50.0,2.0,0.0,2.0,62.5,32.0,50.0,76.0,60.0,25.0,71.9,32.0,100.0,1.0,86.4,22.0,55.8,86.0,56.3,32.0,False,44.5,74.08,-29.58,44.5,74.08
2263,52.8,504.0,50.0,4.0,44.7,103.0,50.0,4.0,80.0,5.0,58.8,34.0,63.5,52.0,25.0,12.0,59.7,124.0,49.3,71.0,True,55.5,51.26,4.240000000000002,55.5,51.26
2264,56.4,165.0,55.2,645.0,56.2,73.0,25.9,27.0,44.1,59.0,100.0,2.0,54.5,33.0,,,55.0,131.0,51.6,761.0,False,47.56,65.28,-17.72,47.56,65.28
2265,56.3,80.0,54.5,33.0,57.9,330.0,55.0,40.0,50.0,10.0,14.3,7.0,47.6,21.0,49.2,118.0,33.3,3.0,52.2,23.0,True,54.74,39.32,15.420000000000002,54.74,39.32
2266,,,50.0,2.0,64.9,57.0,33.3,3.0,50.0,6.0,66.7,3.0,54.5,33.0,71.4,7.0,,,50.0,6.0,False,49.55,60.65,-11.100000000000001,49.55,60.65
2267,82.6,23.0,73.2,41.0,49.3,69.0,50.0,2.0,56.4,39.0,,,60.9,46.0,40.0,5.0,53.0,166.0,53.1,465.0,True,62.3,51.75,10.549999999999997,62.3,51.75
2268,41.7,72.0,25.0,8.0,0.0,3.0,0.0,1.0,50.0,2.0,50.0,16.0,54.5,33.0,53.3,45.0,45.2,31.0,51.8,139.0,False,23.34,50.96,-27.62,23.34,50.96
2269,64.0,203.0,20.0,5.0,59.1,257.0,46.0,226.0,47.1,17.0,56.6,378.0,33.3,3.0,0.0,1.0,53.1,1055.0,41.9,31.0,True,47.24,36.98,10.260000000000005,47.24,36.98
2270,33.3,6.0,20.0,10.0,45.7,81.0,51.6,636.0,47.5,80.0,52.3,308.0,40.0,5.0,67.6,37.0,56.9,65.0,,,False,39.62,54.2,-14.580000000000005,39.62,54.2
2271,53.7,121.0,60.2,128.0,64.4,73.0,50.0,26.0,52.8,458.0,66.7,18.0,54.5,33.0,0.0,3.0,57.1,35.0,0.0,1.0,True,56.22,35.66,20.560000000000002,56.22,35.66
2272,42.9,7.0,58.3,12.0,0.0,1.0,68.4,98.0,75.0,8.0,49.6,1039.0,40.0,15.0,42.4,66.0,60.2,304.0,47.8,23.0,False,48.92,48.0,0.9200000000000017,48.92,48.0
2273,52.9,102.0,52.6,135.0,,,100.0,2.0,41.7,24.0,62.0,71.0,54.5,33.0,55.4,65.0,33.3,9.0,66.7,3.0,True,61.8,54.38,7.419999999999995,61.8,54.38
2274,55.0,20.0,54.5,33.0,52.7,74.0,,,52.7,537.0,36.8,38.0,63.6,22.0,56.3,32.0,55.7,79.0,55.0,129.0,True,53.72,53.48,0.240000000000002,53.72,53.48
2275,60.7,56.0,52.0,25.0,58.8,160.0,73.3,15.0,70.0,10.0,58.1,74.0,54.5,33.0,,,48.0,50.0,100.0,2.0,False,62.96,65.15,-2.190000000000005,62.96,65.15
2276,46.3,41.0,47.6,21.0,58.9,314.0,48.2,83.0,54.5,913.0,28.6,14.0,41.2,17.0,0.0,1.0,50.0,174.0,58.5,82.0,True,51.1,35.66,15.440000000000005,51.1,35.66
2277,53.7,434.0,0.0,7.0,,,47.2,229.0,,,57.4,47.0,47.6,21.0,53.1,32.0,,,44.4,9.0,False,33.63,50.62,-16.989999999999995,33.63,50.62
2278,73.3,15.0,54.5,33.0,33.3,6.0,55.6,18.0,50.0,2.0,65.4,26.0,0.0,1.0,,,55.6,18.0,28.6,7.0,True,53.34,37.4,15.940000000000005,53.34,37.4
2279,56.5,85.0,57.1,77.0,,,26.7,30.0,41.1,73.0,59.4,143.0,54.5,33.0,31.8,22.0,56.0,352.0,30.4,23.0,False,45.35,46.42,-1.0700000000000003,45.35,46.42
2280,56.5,85.0,58.4,197.0,,,51.0,249.0,36.4,11.0,53.0,83.0,54.5,33.0,40.0,10.0,52.1,71.0,44.4,18.0,False,50.58,48.8,1.7800000000000011,50.58,48.8
2281,57.4,108.0,42.9,28.0,54.6,108.0,35.7,14.0,25.0,8.0,40.0,5.0,54.5,33.0,65.0,60.0,49.2,65.0,100.0,4.0,False,43.12,61.74,-18.620000000000005,43.12,61.74
2282,49.3,69.0,54.5,33.0,66.7,9.0,48.9,47.0,14.3,7.0,100.0,1.0,69.0,58.0,62.5,16.0,59.7,62.0,58.4,137.0,False,46.74,69.92,-23.18,46.74,69.92
2283,0.0,1.0,63.1,130.0,52.8,1151.0,50.4,121.0,53.5,1151.0,49.3,69.0,,,42.1,19.0,50.0,4.0,53.2,466.0,False,43.96,48.65,-4.689999999999998,43.96,48.65
2284,63.2,19.0,40.0,15.0,50.0,6.0,53.3,184.0,60.0,15.0,33.3,3.0,57.5,127.0,57.9,214.0,53.1,32.0,57.0,342.0,False,53.3,51.76,1.5399999999999991,53.3,51.76
2285,58.2,98.0,57.1,387.0,50.0,6.0,48.1,27.0,42.9,21.0,54.1,920.0,77.8,9.0,55.4,325.0,50.0,12.0,50.0,6.0,False,51.26,57.46,-6.200000000000003,51.26,57.46
2286,20.0,5.0,53.5,536.0,54.5,22.0,0.0,4.0,73.0,74.0,50.6,85.0,55.0,222.0,50.7,533.0,,,54.0,350.0,False,40.2,52.58,-12.379999999999995,40.2,52.58
2287,72.7,22.0,47.6,21.0,,,47.1,17.0,33.3,3.0,53.6,802.0,69.2,13.0,69.8,63.0,58.7,138.0,60.0,25.0,False,50.18,62.26,-12.079999999999998,50.18,62.26
2288,56.4,413.0,47.6,21.0,40.0,15.0,54.3,105.0,52.5,162.0,55.1,49.0,55.6,63.0,52.7,814.0,66.7,12.0,63.4,71.0,False,50.16,58.7,-8.540000000000006,50.16,58.7
2289,51.4,278.0,47.6,21.0,61.4,44.0,65.0,20.0,54.4,901.0,58.3,84.0,0.0,1.0,45.5,11.0,45.8,24.0,54.2,155.0,True,55.96,40.76,15.200000000000003,55.96,40.76
2290,0.0,1.0,53.8,1004.0,56.0,25.0,,,57.9,337.0,51.3,39.0,47.6,21.0,100.0,3.0,67.5,40.0,50.7,440.0,False,41.92,63.42,-21.5,41.92,63.42
2291,20.0,5.0,50.0,18.0,54.4,206.0,58.1,93.0,,,33.3,6.0,52.1,146.0,0.0,1.0,48.3,29.0,47.2,125.0,True,45.62,36.18,9.439999999999998,45.62,36.18
2292,80.0,5.0,47.6,21.0,52.8,53.0,49.8,281.0,,,62.5,16.0,,,50.0,64.0,55.3,38.0,48.4,31.0,True,57.55,54.05,3.5,57.55,54.05
2293,,,,,54.6,582.0,49.2,59.0,28.6,63.0,33.3,6.0,66.2,77.0,63.3,30.0,75.0,4.0,57.5,120.0,False,44.13,59.06,-14.93,44.13,59.06
2294,45.7,81.0,36.4,11.0,25.0,12.0,59.1,22.0,50.6,77.0,54.2,24.0,55.2,1755.0,33.3,6.0,66.7,12.0,40.0,75.0,False,43.36,49.88,-6.520000000000003,43.36,49.88
2295,33.3,3.0,54.5,495.0,55.9,585.0,38.9,18.0,54.4,171.0,0.0,1.0,58.2,55.0,27.8,18.0,56.3,32.0,50.0,8.0,True,47.4,38.46,8.939999999999998,47.4,38.46
2296,50.4,1070.0,54.8,62.0,,,50.0,78.0,48.0,25.0,59.2,71.0,53.4,58.0,54.5,33.0,56.9,137.0,77.3,22.0,False,50.8,60.26,-9.46,50.8,60.26
2297,72.7,11.0,44.4,9.0,40.7,27.0,0.0,2.0,50.7,438.0,64.7,17.0,59.6,47.0,48.3,29.0,60.9,23.0,45.5,88.0,False,41.7,55.8,-14.099999999999994,41.7,55.8
2298,56.1,164.0,54.8,62.0,50.8,250.0,51.9,81.0,11.1,18.0,33.3,18.0,52.1,259.0,54.5,402.0,80.8,52.0,72.4,58.0,False,44.94,58.62,-13.68,44.94,58.62
2299,52.8,1057.0,25.0,8.0,,,71.4,28.0,58.8,34.0,40.0,5.0,,,51.9,54.0,,,0.0,1.0,True,52.0,30.63,21.37,52.0,30.63
2300,60.0,5.0,54.8,62.0,54.7,719.0,49.0,51.0,58.1,277.0,100.0,1.0,53.1,32.0,37.5,32.0,62.5,16.0,80.0,10.0,False,55.32,66.62,-11.300000000000004,55.32,66.62
2301,46.4,28.0,71.9,96.0,50.0,2.0,52.5,276.0,0.0,1.0,28.6,21.0,58.2,55.0,60.8,74.0,63.0,27.0,50.0,2.0,False,44.16,52.12,-7.960000000000001,44.16,52.12
2302,52.8,746.0,47.6,21.0,,,51.2,215.0,50.5,95.0,52.1,119.0,50.0,70.0,53.4,1058.0,46.3,294.0,50.0,18.0,True,50.53,50.36,0.1700000000000017,50.53,50.36
2303,55.0,40.0,58.2,55.0,62.1,116.0,77.8,9.0,60.8,181.0,33.3,6.0,42.2,166.0,44.4,27.0,53.3,30.0,,,True,62.78,43.3,19.480000000000004,62.78,43.3
2304,61.0,182.0,53.3,184.0,63.3,90.0,0.0,2.0,57.4,61.0,100.0,1.0,58.2,55.0,62.1,116.0,77.8,9.0,60.8,181.0,False,47.0,71.78,-24.78,47.0,71.78
2305,64.7,102.0,58.2,55.0,80.0,20.0,,,62.9,35.0,53.6,780.0,50.0,4.0,45.8,24.0,51.2,43.0,50.0,2.0,True,66.45,50.12,16.330000000000005,66.45,50.12
2306,55.0,20.0,58.2,55.0,12.5,8.0,56.9,466.0,60.6,66.0,66.3,80.0,60.0,155.0,75.0,4.0,75.0,8.0,25.0,8.0,False,48.64,60.26,-11.619999999999997,48.64,60.26
2307,67.7,93.0,40.0,15.0,20.0,5.0,53.8,398.0,50.7,201.0,80.0,5.0,,,47.3,74.0,52.5,244.0,50.9,110.0,False,46.44,57.68,-11.240000000000002,46.44,57.68
2308,54.2,83.0,40.0,15.0,43.4,53.0,51.0,153.0,42.9,28.0,55.0,100.0,,,47.3,74.0,60.3,131.0,61.3,243.0,False,46.3,55.97,-9.670000000000002,46.3,55.97
2309,56.1,98.0,53.3,15.0,25.0,12.0,66.7,39.0,65.0,20.0,52.3,415.0,40.0,15.0,61.5,26.0,,,66.7,3.0,False,53.22,55.12,-1.8999999999999986,53.22,55.12
2310,55.7,282.0,59.3,81.0,49.9,1995.0,,,36.4,11.0,44.0,25.0,58.2,55.0,51.0,96.0,51.6,889.0,45.5,22.0,True,50.32,50.06,0.259999999999998,50.32,50.06
2311,53.3,377.0,58.2,55.0,25.0,4.0,45.8,83.0,,,60.9,138.0,47.8,46.0,54.2,24.0,53.9,76.0,50.6,87.0,False,45.58,53.48,-7.899999999999999,45.58,53.48
2312,54.4,423.0,58.2,55.0,45.5,11.0,54.1,514.0,0.0,1.0,40.0,10.0,,,59.5,205.0,66.7,6.0,56.2,194.0,False,42.44,55.6,-13.160000000000004,42.44,55.6
2313,58.0,81.0,0.0,2.0,50.0,354.0,40.0,10.0,63.8,47.0,57.1,14.0,58.2,55.0,68.9,61.0,46.2,13.0,66.7,6.0,False,42.36,59.42,-17.060000000000002,42.36,59.42
2314,52.2,46.0,58.3,12.0,56.1,41.0,59.8,87.0,48.4,31.0,53.6,69.0,58.2,55.0,0.0,8.0,0.0,4.0,42.5,40.0,True,54.96,30.86,24.1,54.96,30.86
2315,54.8,252.0,58.2,55.0,57.6,59.0,50.0,28.0,36.4,11.0,53.6,802.0,56.2,338.0,0.0,1.0,58.3,12.0,53.6,552.0,True,51.4,44.34,7.059999999999995,51.4,44.34
2316,50.6,237.0,58.2,55.0,43.0,79.0,50.0,6.0,50.0,2.0,0.0,1.0,56.5,23.0,55.4,92.0,48.9,186.0,52.9,34.0,True,50.36,42.74,7.619999999999997,50.36,42.74
2317,20.0,15.0,58.2,55.0,55.0,20.0,44.2,43.0,45.8,48.0,73.2,41.0,54.5,167.0,58.3,96.0,46.4,56.0,54.9,1066.0,False,44.64,57.46,-12.82,44.64,57.46
2318,56.5,478.0,55.3,94.0,50.0,6.0,49.7,916.0,53.1,966.0,66.7,3.0,50.0,8.0,51.7,441.0,,,48.7,119.0,True,52.92,54.28,-1.3599999999999994,52.92,54.28
2319,47.1,17.0,58.2,55.0,48.0,25.0,51.7,58.0,68.3,41.0,,,66.7,9.0,64.2,53.0,48.6,397.0,66.7,57.0,False,54.66,61.55,-6.890000000000001,54.66,61.55
2320,55.0,120.0,46.2,13.0,56.0,216.0,,,57.1,49.0,52.2,2328.0,58.2,55.0,53.5,260.0,55.6,9.0,50.3,151.0,False,53.58,53.96,-0.38000000000000256,53.58,53.96
2321,47.6,185.0,62.5,16.0,55.8,428.0,70.6,51.0,50.0,2.0,52.2,2328.0,58.2,55.0,,,,,52.9,367.0,False,57.3,54.43,2.8699999999999974,57.3,54.43
2322,45.7,46.0,58.2,55.0,16.7,6.0,34.5,29.0,50.7,438.0,57.7,123.0,44.8,29.0,55.6,507.0,62.3,260.0,54.5,22.0,False,41.16,54.98,-13.82,41.16,54.98
2323,54.9,164.0,58.2,55.0,60.7,28.0,81.3,32.0,44.6,101.0,54.4,423.0,57.1,112.0,53.4,818.0,48.6,37.0,0.0,3.0,True,59.94,42.7,17.239999999999995,59.94,42.7
2324,39.0,59.0,58.2,55.0,48.4,273.0,47.7,65.0,60.0,25.0,51.6,897.0,,,60.9,23.0,51.8,255.0,51.7,528.0,True,50.66,54.0,-3.3400000000000034,50.66,54.0
2325,52.7,467.0,58.2,55.0,47.3,55.0,46.3,80.0,52.5,80.0,54.5,167.0,0.0,3.0,60.4,96.0,45.5,22.0,43.5,23.0,True,51.4,40.78,10.619999999999997,51.4,40.78
2326,59.1,308.0,53.6,125.0,62.2,82.0,68.2,44.0,52.6,660.0,,,58.2,55.0,0.0,1.0,51.7,29.0,67.9,28.0,True,59.14,44.45,14.689999999999998,59.14,44.45
2327,52.6,643.0,54.5,33.0,53.8,873.0,53.6,194.0,56.3,327.0,53.4,146.0,50.3,143.0,48.7,491.0,48.2,85.0,57.1,56.0,False,54.16,51.54,2.6199999999999974,54.16,51.54
2328,53.1,275.0,45.8,24.0,53.8,80.0,59.3,135.0,54.3,941.0,40.0,5.0,56.3,16.0,70.6,17.0,61.9,139.0,48.1,54.0,False,53.26,55.38,-2.1200000000000045,53.26,55.38
2329,56.7,90.0,47.6,21.0,51.4,35.0,46.0,341.0,0.0,3.0,48.4,31.0,48.8,281.0,45.5,11.0,47.6,63.0,50.0,34.0,False,40.34,48.06,-7.719999999999999,40.34,48.06
2330,100.0,2.0,40.0,5.0,58.1,62.0,42.3,26.0,66.2,68.0,12.5,8.0,56.3,16.0,33.3,3.0,63.2,19.0,41.1,112.0,True,61.32,41.28,20.04,61.32,41.28
2331,35.3,17.0,58.0,162.0,58.8,340.0,55.6,36.0,66.7,24.0,52.6,19.0,46.2,39.0,66.7,3.0,,,44.3,115.0,False,54.88,52.45,2.4299999999999997,54.88,52.45
2332,,,56.3,16.0,,,,,56.9,466.0,55.8,52.0,55.6,593.0,66.7,3.0,57.7,26.0,46.8,62.0,False,56.6,56.52,0.0799999999999983,56.6,56.52
2333,56.5,402.0,56.3,16.0,35.3,17.0,50.0,4.0,60.0,115.0,54.0,642.0,,,50.0,6.0,50.0,6.0,,,True,51.62,51.33,0.28999999999999915,51.62,51.33
2334,62.4,117.0,,,55.9,227.0,58.7,315.0,88.9,9.0,50.0,10.0,56.3,16.0,48.4,273.0,35.7,14.0,37.5,8.0,True,66.47,45.58,20.89,66.47,45.58
2335,55.4,370.0,53.2,77.0,40.9,22.0,58.1,43.0,45.7,92.0,51.5,97.0,56.3,16.0,42.4,59.0,47.4,38.0,48.0,25.0,False,50.66,49.12,1.5399999999999991,50.66,49.12
2336,54.6,346.0,51.5,68.0,0.0,1.0,50.0,8.0,55.7,106.0,53.3,257.0,56.3,16.0,75.0,4.0,42.9,14.0,45.7,92.0,False,42.36,54.64,-12.280000000000001,42.36,54.64
2337,54.5,33.0,58.2,55.0,52.4,330.0,51.7,29.0,64.6,48.0,29.4,17.0,54.1,739.0,,,57.1,14.0,0.0,1.0,True,56.28,35.15,21.130000000000003,56.28,35.15
2338,0.0,2.0,60.6,71.0,50.7,497.0,53.7,259.0,50.0,22.0,62.5,24.0,56.3,16.0,56.1,280.0,,,61.5,26.0,False,43.0,59.1,-16.1,43.0,59.1
2339,55.8,138.0,54.1,37.0,62.3,324.0,,,52.2,205.0,52.1,557.0,56.3,16.0,54.4,79.0,66.7,9.0,43.5,23.0,False,56.1,54.6,1.5,56.1,54.6
2340,63.6,11.0,51.6,155.0,69.6,56.0,45.3,75.0,52.2,617.0,,,56.3,16.0,0.0,1.0,40.0,5.0,28.6,42.0,True,56.46,31.22,25.240000000000002,56.46,31.22
2341,52.2,113.0,56.3,16.0,33.3,3.0,35.1,37.0,,,60.9,151.0,74.1,27.0,48.3,29.0,48.1,27.0,47.2,144.0,False,44.22,55.72,-11.5,44.22,55.72
2342,47.1,34.0,52.5,1532.0,75.0,68.0,45.9,74.0,0.0,5.0,36.4,11.0,56.3,16.0,83.3,6.0,53.7,164.0,41.8,55.0,False,44.1,54.3,-10.199999999999996,44.1,54.3
2343,55.9,34.0,60.0,20.0,85.7,7.0,72.3,47.0,16.7,12.0,58.6,29.0,66.7,21.0,53.4,1021.0,48.3,147.0,,,True,58.12,56.75,1.3699999999999974,58.12,56.75
2344,26.7,15.0,0.0,2.0,50.0,12.0,56.6,272.0,60.7,56.0,,,56.3,16.0,100.0,1.0,48.3,147.0,55.0,596.0,False,38.8,64.9,-26.10000000000001,38.8,64.9
2345,,,53.0,415.0,44.4,27.0,50.5,204.0,53.6,220.0,52.2,2328.0,56.3,16.0,58.8,148.0,52.1,219.0,54.2,48.0,False,50.38,54.72,-4.339999999999996,50.38,54.72
2346,50.0,2.0,54.2,24.0,56.5,299.0,60.3,1746.0,,,0.0,1.0,33.3,6.0,51.6,31.0,,,30.7,202.0,True,55.25,28.9,26.35,55.25,28.9
2347,51.9,27.0,62.1,124.0,59.5,37.0,44.4,18.0,46.7,60.0,56.3,323.0,33.3,6.0,51.6,31.0,50.2,213.0,,,True,52.92,47.85,5.07,52.92,47.85
2348,55.3,926.0,54.1,98.0,51.7,29.0,75.0,8.0,63.6,11.0,0.0,3.0,33.3,6.0,63.6,11.0,52.4,42.0,38.9,18.0,True,59.94,37.64,22.299999999999997,59.94,37.64
2349,55.1,78.0,55.2,174.0,58.5,106.0,,,58.4,226.0,0.0,1.0,30.8,13.0,52.5,59.0,,,49.2,118.0,True,56.8,33.12,23.68,56.8,33.12
2350,56.5,138.0,51.8,411.0,59.1,22.0,53.1,192.0,49.4,597.0,51.6,126.0,58.2,55.0,48.0,25.0,72.2,18.0,57.5,120.0,True,53.98,57.5,-3.520000000000003,53.98,57.5
2351,0.0,1.0,33.3,6.0,52.4,330.0,45.0,20.0,33.3,6.0,64.3,42.0,48.7,39.0,70.0,60.0,62.3,114.0,55.0,20.0,False,32.8,60.06,-27.260000000000005,32.8,60.06
2352,65.2,23.0,58.9,107.0,52.6,196.0,54.9,277.0,75.0,4.0,60.3,126.0,54.8,62.0,57.3,110.0,25.0,4.0,59.5,215.0,True,61.32,51.38,9.939999999999998,61.32,51.38
2353,0.0,1.0,60.0,20.0,57.4,47.0,51.2,121.0,28.6,14.0,53.6,97.0,61.1,18.0,62.2,127.0,56.3,128.0,52.2,23.0,False,39.44,57.08,-17.64,39.44,57.08
2354,54.7,75.0,54.3,289.0,54.8,345.0,52.6,76.0,57.9,729.0,56.3,213.0,58.2,55.0,29.4,17.0,48.7,193.0,54.7,95.0,True,54.86,49.46,5.399999999999999,54.86,49.46
2355,59.7,476.0,52.7,1183.0,47.2,36.0,50.0,22.0,50.0,778.0,0.0,1.0,60.0,20.0,29.4,17.0,55.6,216.0,48.4,91.0,True,51.92,38.68,13.240000000000002,51.92,38.68
2356,60.0,10.0,25.0,4.0,51.0,153.0,56.8,74.0,,,53.7,54.0,44.4,9.0,46.7,15.0,0.0,2.0,53.8,65.0,True,48.2,39.72,8.480000000000004,48.2,39.72
2357,33.3,3.0,60.0,20.0,25.0,4.0,56.8,74.0,51.2,703.0,54.2,48.0,84.6,175.0,51.6,519.0,,,,,True,45.26,63.47,-18.21,45.26,63.47
2358,46.3,41.0,54.8,62.0,56.7,30.0,16.7,6.0,49.1,55.0,75.0,8.0,72.7,11.0,100.0,1.0,58.0,81.0,61.1,18.0,False,44.72,73.36,-28.64,44.72,73.36
2359,56.1,57.0,44.4,9.0,57.1,14.0,57.1,21.0,56.7,344.0,,,53.8,13.0,50.0,8.0,69.2,13.0,,,False,54.28,57.67,-3.3900000000000006,54.28,57.67
2360,55.6,403.0,,,65.6,32.0,50.0,20.0,44.4,9.0,54.1,133.0,0.0,5.0,41.2,17.0,64.6,65.0,,,True,53.9,39.98,13.920000000000002,53.9,39.98
2361,55.4,195.0,57.1,21.0,59.8,264.0,50.0,32.0,57.1,329.0,45.5,101.0,55.6,9.0,50.0,2.0,59.3,145.0,100.0,1.0,False,55.88,62.08,-6.199999999999996,55.88,62.08
2362,54.6,108.0,55.6,18.0,46.2,39.0,66.7,3.0,63.6,33.0,44.7,38.0,0.0,1.0,14.3,7.0,45.0,20.0,45.0,20.0,True,57.34,29.8,27.540000000000003,57.34,29.8
2363,55.6,45.0,42.9,7.0,45.7,70.0,42.9,14.0,57.9,76.0,,,72.7,11.0,65.2,46.0,53.9,154.0,54.5,11.0,False,49.0,61.58,-12.579999999999998,49.0,61.58
2364,56.0,141.0,56.3,199.0,63.0,27.0,53.4,232.0,73.3,30.0,51.6,678.0,78.1,32.0,57.8,116.0,53.3,15.0,50.0,16.0,True,60.4,58.16,2.240000000000002,60.4,58.16
2365,55.6,354.0,51.4,352.0,53.3,30.0,42.9,7.0,59.0,322.0,57.7,201.0,46.8,158.0,14.3,7.0,33.3,3.0,35.7,56.0,True,52.44,37.56,14.879999999999995,52.44,37.56
2366,49.7,479.0,0.0,4.0,68.4,19.0,62.2,45.0,58.1,74.0,50.8,1914.0,66.0,47.0,61.4,101.0,61.4,70.0,52.0,25.0,False,47.68,58.32,-10.64,47.68,58.32
2367,59.3,248.0,51.4,471.0,36.4,11.0,,,52.5,158.0,59.2,169.0,,,49.0,49.0,71.4,7.0,33.3,3.0,False,49.9,53.23,-3.3299999999999983,49.9,53.23
2368,38.5,13.0,44.0,25.0,56.9,297.0,64.0,211.0,,,66.7,21.0,55.6,9.0,49.6,139.0,63.6,22.0,54.3,35.0,False,50.85,57.96,-7.109999999999999,50.85,57.96
2369,48.5,443.0,62.5,16.0,57.0,251.0,18.2,11.0,0.0,1.0,57.3,309.0,65.1,212.0,53.9,76.0,50.0,2.0,53.3,60.0,False,37.24,55.92,-18.68,37.24,55.92
2370,40.0,10.0,55.5,434.0,,,50.0,8.0,,,40.6,32.0,53.4,1029.0,52.9,70.0,,,44.8,29.0,True,48.5,47.92,0.5799999999999983,48.5,47.92
2371,55.4,801.0,,,44.4,9.0,55.3,38.0,57.6,33.0,,,71.4,28.0,14.3,7.0,50.0,2.0,48.8,41.0,True,53.18,46.12,7.060000000000002,53.18,46.12
2372,50.0,20.0,66.7,6.0,55.9,399.0,59.0,339.0,,,62.8,113.0,52.8,723.0,44.9,78.0,,,60.7,28.0,True,57.9,55.3,2.6000000000000014,57.9,55.3
2373,49.2,916.0,68.4,19.0,45.7,70.0,47.2,284.0,50.6,1977.0,53.1,292.0,57.6,198.0,50.9,216.0,57.3,82.0,49.1,53.0,True,52.22,53.6,-1.3800000000000026,52.22,53.6
2374,,,71.2,163.0,,,,,55.2,489.0,59.4,64.0,57.5,40.0,68.4,19.0,,,50.0,28.0,True,63.2,58.82,4.380000000000003,63.2,58.82
